3,1776981326.631930,80.836680,21.876740,-41.152420,5.321858,22.005172,-40.649577,5.319448
2,1776981326.631930,80.836680,-42.683103,130.721028,-48.833704,-42.731545,40.076171,-48.876790
0,1776981326.653885,80.858635,0.018289,-2.897652,-3.084199,0.019006,-2.600574,-2.736346
3,1776981326.653885,80.858635,21.448706,-41.328698,5.541961,21.577138,-40.825856,5.539550
2,1776981326.653885,80.858635,-42.951876,130.560002,-48.778302,-43.000318,39.915146,-48.821387
0,1776981326.675156,80.879907,0.034861,-2.675432,-3.537912,0.035578,-2.378353,-3.190059
3,1776981326.675156,80.879907,22.261597,-41.209797,5.239292,22.390029,-40.706955,5.236882
2,1776981326.675156,80.879907,-42.929044,130.484133,-48.713881,-42.977486,39.839276,-48.756966
0,1776981326.696642,80.901392,0.017246,-3.151352,-3.494001,0.017963,-2.854274,-3.146148
3,1776981326.696642,80.901392,22.532606,-41.020822,5.065896,22.661038,-40.517980,5.063486
2,1776981326.696642,80.901392,-43.907296,131.247280,-50.071022,-43.955738,40.602424,-50.114108
0,1776981326.718312,80.923063,0.034229,-2.668563,-3.595147,0.034946,-2.371485,-3.247295
3,1776981326.718312,80.923063,22.783807,-41.818263,5.347617,22.912239,-41.315421,5.345206
2,1776981326.718312,80.923063,-43.954253,131.097277,-49.911538,-44.002695,40.452420,-49.954624
0,1776981326.740417,80.945167,0.018899,-2.921410,-3.165568,0.019616,-2.624332,-2.817715
3,1776981326.740417,80.945167,21.993619,-41.727287,5.555472,22.122051,-41.224445,5.553061
2,1776981326.740417,80.945167,-44.099511,131.076470,-49.935915,-44.147953,40.431613,-49.979000
0,1776981326.761950,80.966700,0.033913,-2.929724,-3.675364,0.034630,-2.632646,-3.327511
3,1776981326.761950,80.966700,22.030648,-41.290527,5.344513,22.159080,-40.787685,5.342103
2,1776981326.761950,80.966700,-42.361323,130.834519,-48.817146,-42.409765,40.189663,-48.860231
0,1776981326.783609,80.988360,0.036028,-2.566928,-3.346875,0.036745,-2.269850,-2.999022
3,1776981326.783609,80.988360,22.292534,-40.956980,5.114142,22.420967,-40.454138,5.111732
2,1776981326.783609,80.988360,-43.866195,130.628722,-49.342249,-43.914637,39.983865,-49.385335
0,1776981326.806524,81.011274,0.033571,-2.839169,-3.795003,0.034288,-2.542091,-3.447150
3,1776981326.806524,81.011274,22.960493,-41.712097,5.240205,23.088925,-41.209255,5.237794
2,1776981326.806524,81.011274,-43.591579,131.222479,-49.889972,-43.640021,40.577622,-49.933057
0,1776981326.828043,81.032794,0.024130,-2.728055,-3.308125,0.024847,-2.430977,-2.960272
3,1776981326.828043,81.032794,22.133599,-41.695682,5.501315,22.262031,-41.192840,5.498905
2,1776981326.828043,81.032794,-43.670976,130.929092,-49.585561,-43.719419,40.284235,-49.628646
0,1776981326.849889,81.054640,0.008580,-3.142584,-3.029827,0.009297,-2.845506,-2.681975
3,1776981326.849889,81.054640,22.075130,-41.043149,5.224041,22.203562,-40.540307,5.221631
2,1776981326.849889,81.054640,-43.708601,131.056788,-49.747489,-43.757044,40.411931,-49.790575
0,1776981326.875209,81.079959,0.030058,-2.879263,-3.456754,0.030775,-2.582185,-3.108901
3,1776981326.875209,81.079959,22.073177,-41.002453,5.210693,22.201609,-40.499611,5.208282
2,1776981326.875209,81.079959,-43.757654,130.905841,-49.599706,-43.806096,40.260984,-49.642792
0,1776981326.894593,81.099344,0.050420,-2.644165,-3.977223,0.051137,-2.347087,-3.629370
3,1776981326.894593,81.099344,22.778687,-41.722381,5.317460,22.907119,-41.219539,5.315050
2,1776981326.894593,81.099344,-43.124575,131.008495,-49.417496,-43.173017,40.363639,-49.460582
0,1776981326.915053,81.119804,0.037152,-2.685144,-3.522034,0.037869,-2.388066,-3.174182
3,1776981326.915053,81.119804,22.229149,-41.819763,5.539489,22.357581,-41.316920,5.537079
2,1776981326.915053,81.119804,-43.339616,130.827338,-49.304122,-43.388058,40.182482,-49.347208
0,1776981326.939282,81.144032,0.017805,-2.976000,-3.067120,0.018523,-2.678922,-2.719268
3,1776981326.939282,81.144032,21.741927,-41.092683,5.356964,21.870359,-40.589840,5.354554
2,1776981326.939282,81.144032,-43.448995,130.928354,-49.459139,-43.497437,40.283497,-49.502224
